meta,protein,target,source
CIDs00440101,511145.b2751,False,piazza;pmidb_ecoil
CIDs00440101,511145.b2752,False,piazza;pmidb_ecoil
CIDs00440101,511145.b2762,False,piazza;pmidb_ecoil
CIDs00440101,511145.b2763,False,piazza;pmidb_ecoil
CIDs00440101,511145.b2764,True,piazza;pmidb_ecoil
CIDs00440101,511145.b2765,False,piazza;pmidb_ecoil
CIDs00440101,511145.b2776,False,pmidb_ecoil
CIDs00440101,511145.b2777,False,pmidb_ecoil
CIDs00440101,511145.b2779,True,piazza;pmidb_ecoil
CIDs00440101,511145.b2780,False,piazza;pmidb_ecoil
CIDs00440101,511145.b2781,False,piazza;pmidb_ecoil
CIDs00440101,511145.b2782,False,pmidb_ecoil
CIDs00440101,511145.b2784,False,piazza;pmidb_ecoil
CIDs00440101,511145.b2785,False,pmidb_ecoil
CIDs00440101,511145.b2787,False,piazza;pmidb_ecoil
CIDs00440101,511145.b2789,0,piazza
CIDs00440101,511145.b2790,False,pmidb_ecoil
CIDs00440101,511145.b2791,False,pmidb_ecoil
CIDs00440101,511145.b2792,False,pmidb_ecoil
CIDs00440101,511145.b2793,False,pmidb_ecoil
CIDs00440101,511145.b2794,False,piazza;pmidb_ecoil
CIDs00440101,511145.b2795,False,pmidb_ecoil
CIDs00440101,511145.b2796,0,piazza
CIDs00440101,511145.b2798,False,pmidb_ecoil
CIDs00440101,511145.b2799,0,piazza
CIDs00440101,511145.b2800,0,piazza
CIDs00440101,511145.b2802,0,piazza
CIDs00440101,511145.b2804,False,pmidb_ecoil
CIDs00440101,511145.b2806,False,pmidb_ecoil
CIDs00440101,511145.b2808,False,pmidb_ecoil
CIDs00440101,511145.b2810,False,piazza;pmidb_ecoil
CIDs00440101,511145.b2811,False,pmidb_ecoil
CIDs00440101,511145.b2812,False,pmidb_ecoil
CIDs00440101,511145.b2813,0,piazza
CIDs00440101,511145.b2817,False,piazza;pmidb_ecoil
CIDs00440101,511145.b2818,False,piazza;pmidb_ecoil
CIDs00440101,511145.b2820,False,pmidb_ecoil
CIDs00440101,511145.b2821,False,pmidb_ecoil
CIDs00440101,511145.b2822,False,pmidb_ecoil
CIDs00440101,511145.b2827,False,piazza;pmidb_ecoil
CIDs00440101,511145.b2829,False,pmidb_ecoil
CIDs00440101,511145.b2830,False,pmidb_ecoil
CIDs00440101,511145.b2834,False,pmidb_ecoil
CIDs00440101,511145.b2836,0,piazza
CIDs00440101,511145.b2838,False,piazza;pmidb_ecoil
CIDs00440101,511145.b2840,False,pmidb_ecoil
CIDs00440101,511145.b2842,False,pmidb_ecoil
CIDs00440101,511145.b2871,0,piazza
CIDs00440101,511145.b2883,0,piazza
CIDs00440101,511145.b2887,False,pmidb_ecoil
CIDs00440101,511145.b2889,False,piazza;pmidb_ecoil
CIDs00440101,511145.b2890,False,piazza;pmidb_ecoil
CIDs00440101,511145.b2891,False,pmidb_ecoil
CIDs00440101,511145.b2892,False,pmidb_ecoil
CIDs00440101,511145.b2893,False,piazza;pmidb_ecoil
CIDs00440101,511145.b2894,False,pmidb_ecoil
CIDs00440101,511145.b2895,True,piazza;pmidb_ecoil
CIDs00440101,511145.b2898,False,pmidb_ecoil
CIDs00440101,511145.b2900,False,pmidb_ecoil
CIDs00440101,511145.b2901,False,piazza;pmidb_ecoil
CIDs00440101,511145.b2903,False,piazza;pmidb_ecoil
CIDs00440101,511145.b2904,False,piazza;pmidb_ecoil
CIDs00440101,511145.b2905,False,piazza;pmidb_ecoil
CIDs00440101,511145.b2906,False,pmidb_ecoil
CIDs00440101,511145.b2907,False,piazza;pmidb_ecoil
CIDs00440101,511145.b2908,False,pmidb_ecoil
CIDs00440101,511145.b2909,False,pmidb_ecoil
CIDs00440101,511145.b2910,False,pmidb_ecoil
CIDs00440101,511145.b2912,False,piazza;pmidb_ecoil
CIDs00440101,511145.b2913,False,piazza;pmidb_ecoil
CIDs00440101,511145.b2914,False,piazza;pmidb_ecoil
CIDs00440101,511145.b2916,False,pmidb_ecoil
CIDs00440101,511145.b2917,0,piazza
CIDs00440101,511145.b2920,0,piazza
CIDs00440101,511145.b2922,False,pmidb_ecoil
CIDs00440101,511145.b2925,False,piazza;pmidb_ecoil
CIDs00440101,511145.b2926,True,piazza;pmidb_ecoil
CIDs00440101,511145.b2927,False,piazza;pmidb_ecoil
CIDs00440101,511145.b2930,0,piazza
CIDs00440101,511145.b2933,False,pmidb_ecoil
CIDs00440101,511145.b2935,False,piazza;pmidb_ecoil
CIDs00440101,511145.b2937,False,piazza;pmidb_ecoil
CIDs00440101,511145.b2938,False,piazza;pmidb_ecoil
CIDs00440101,511145.b2942,False,piazza;pmidb_ecoil
CIDs00440101,511145.b2947,False,piazza;pmidb_ecoil
CIDs00440101,511145.b2948,False,pmidb_ecoil
CIDs00440101,511145.b2949,False,pmidb_ecoil
CIDs00440101,511145.b2951,False,pmidb_ecoil
CIDs00440101,511145.b2953,False,pmidb_ecoil
CIDs00440101,511145.b2954,False,piazza;pmidb_ecoil
CIDs00440101,511145.b2955,False,pmidb_ecoil
CIDs00440101,511145.b2958,False,pmidb_ecoil
CIDs00440101,511145.b2959,False,pmidb_ecoil
CIDs00440101,511145.b2960,False,pmidb_ecoil
CIDs00440101,511145.b2962,False,pmidb_ecoil
CIDs00440101,511145.b2963,0,piazza
CIDs00440101,511145.b2964,0,piazza
CIDs00440101,511145.b2965,False,piazza;pmidb_ecoil
CIDs00440101,511145.b2975,False,piazza;pmidb_ecoil
CIDs00440101,511145.b2976,False,piazza;pmidb_ecoil
CIDs00440101,511145.b2977,False,pmidb_ecoil
CIDs00440101,511145.b2988,False,piazza;pmidb_ecoil
CIDs00440101,511145.b2989,False,pmidb_ecoil
CIDs00440101,511145.b2994,False,piazza;pmidb_ecoil
CIDs00440101,511145.b2995,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3001,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3003,False,pmidb_ecoil
CIDs00440101,511145.b3005,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3008,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3011,False,pmidb_ecoil
CIDs00440101,511145.b3012,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3017,False,pmidb_ecoil
CIDs00440101,511145.b3019,False,pmidb_ecoil
CIDs00440101,511145.b3020,False,pmidb_ecoil
CIDs00440101,511145.b3024,False,pmidb_ecoil
CIDs00440101,511145.b3025,False,pmidb_ecoil
CIDs00440101,511145.b3028,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3029,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3030,False,pmidb_ecoil
CIDs00440101,511145.b3032,False,pmidb_ecoil
CIDs00440101,511145.b3034,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3035,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3037,False,pmidb_ecoil
CIDs00440101,511145.b3038,False,pmidb_ecoil
CIDs00440101,511145.b3039,False,pmidb_ecoil
CIDs00440101,511145.b3040,0,piazza
CIDs00440101,511145.b3041,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3042,False,pmidb_ecoil
CIDs00440101,511145.b3047,False,pmidb_ecoil
CIDs00440101,511145.b3052,True,piazza;pmidb_ecoil
CIDs00440101,511145.b3053,False,pmidb_ecoil
CIDs00440101,511145.b3054,False,pmidb_ecoil
CIDs00440101,511145.b3055,False,pmidb_ecoil
CIDs00440101,511145.b3056,False,pmidb_ecoil
CIDs00440101,511145.b3058,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3064,False,pmidb_ecoil
CIDs00440101,511145.b3065,False,pmidb_ecoil
CIDs00440101,511145.b3066,False,pmidb_ecoil
CIDs00440101,511145.b3067,False,pmidb_ecoil
CIDs00440101,511145.b3068,False,pmidb_ecoil
CIDs00440101,511145.b3070,False,pmidb_ecoil
CIDs00440101,511145.b3071,False,pmidb_ecoil
CIDs00440101,511145.b3073,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3075,False,pmidb_ecoil
CIDs00440101,511145.b3081,False,pmidb_ecoil
CIDs00440101,511145.b3084,False,pmidb_ecoil
CIDs00440101,511145.b3087,False,pmidb_ecoil
CIDs00440101,511145.b3091,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3092,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3093,0,piazza
CIDs00440101,511145.b3094,False,pmidb_ecoil
CIDs00440101,511145.b3097,False,pmidb_ecoil
CIDs00440101,511145.b3098,False,pmidb_ecoil
CIDs00440101,511145.b3102,False,pmidb_ecoil
CIDs00440101,511145.b3105,False,pmidb_ecoil
CIDs00440101,511145.b3110,False,pmidb_ecoil
CIDs00440101,511145.b3113,False,pmidb_ecoil
CIDs00440101,511145.b3116,0,piazza
CIDs00440101,511145.b3125,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3126,0,piazza
CIDs00440101,511145.b3127,0,piazza
CIDs00440101,511145.b3128,0,piazza
CIDs00440101,511145.b3129,False,pmidb_ecoil
CIDs00440101,511145.b3131,False,pmidb_ecoil
CIDs00440101,511145.b3133,False,pmidb_ecoil
CIDs00440101,511145.b3146,False,pmidb_ecoil
CIDs00440101,511145.b3149,False,pmidb_ecoil
CIDs00440101,511145.b3150,False,pmidb_ecoil
CIDs00440101,511145.b3153,False,pmidb_ecoil
CIDs00440101,511145.b3156,False,pmidb_ecoil
CIDs00440101,511145.b3160,False,pmidb_ecoil
CIDs00440101,511145.b3162,False,pmidb_ecoil
CIDs00440101,511145.b3164,False,pmidb_ecoil
CIDs00440101,511145.b3165,False,pmidb_ecoil
CIDs00440101,511145.b3166,False,pmidb_ecoil
CIDs00440101,511145.b3167,False,pmidb_ecoil
CIDs00440101,511145.b3168,False,pmidb_ecoil
CIDs00440101,511145.b3169,False,pmidb_ecoil
CIDs00440101,511145.b3170,False,pmidb_ecoil
CIDs00440101,511145.b3172,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3175,False,pmidb_ecoil
CIDs00440101,511145.b3176,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3177,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3178,False,pmidb_ecoil
CIDs00440101,511145.b3179,False,pmidb_ecoil
CIDs00440101,511145.b3180,False,pmidb_ecoil
CIDs00440101,511145.b3181,False,pmidb_ecoil
CIDs00440101,511145.b3182,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3183,False,pmidb_ecoil
CIDs00440101,511145.b3185,False,pmidb_ecoil
CIDs00440101,511145.b3186,False,pmidb_ecoil
CIDs00440101,511145.b3187,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3189,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3190,False,pmidb_ecoil
CIDs00440101,511145.b3192,False,pmidb_ecoil
CIDs00440101,511145.b3197,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3198,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3200,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3201,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3202,False,pmidb_ecoil
CIDs00440101,511145.b3203,False,pmidb_ecoil
CIDs00440101,511145.b3204,False,pmidb_ecoil
CIDs00440101,511145.b3205,False,pmidb_ecoil
CIDs00440101,511145.b3209,False,pmidb_ecoil
CIDs00440101,511145.b3210,False,pmidb_ecoil
CIDs00440101,511145.b3212,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3213,True,piazza;pmidb_ecoil
CIDs00440101,511145.b3215,False,pmidb_ecoil
CIDs00440101,511145.b3222,0,piazza
CIDs00440101,511145.b3223,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3225,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3226,False,pmidb_ecoil
CIDs00440101,511145.b3228,False,pmidb_ecoil
CIDs00440101,511145.b3229,False,pmidb_ecoil
CIDs00440101,511145.b3230,False,pmidb_ecoil
CIDs00440101,511145.b3231,False,pmidb_ecoil
CIDs00440101,511145.b3232,False,pmidb_ecoil
CIDs00440101,511145.b3234,False,pmidb_ecoil
CIDs00440101,511145.b3236,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3237,False,pmidb_ecoil
CIDs00440101,511145.b3239,False,pmidb_ecoil
CIDs00440101,511145.b3240,False,pmidb_ecoil
CIDs00440101,511145.b3244,False,pmidb_ecoil
CIDs00440101,511145.b3247,False,pmidb_ecoil
CIDs00440101,511145.b3248,False,pmidb_ecoil
CIDs00440101,511145.b3251,False,pmidb_ecoil
CIDs00440101,511145.b3253,False,pmidb_ecoil
CIDs00440101,511145.b3255,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3256,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3259,False,pmidb_ecoil
CIDs00440101,511145.b3260,False,pmidb_ecoil
CIDs00440101,511145.b3261,False,pmidb_ecoil
CIDs00440101,511145.b3266,0,piazza
CIDs00440101,511145.b3279,False,pmidb_ecoil
CIDs00440101,511145.b3281,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3282,False,pmidb_ecoil
CIDs00440101,511145.b3283,False,pmidb_ecoil
CIDs00440101,511145.b3287,False,pmidb_ecoil
CIDs00440101,511145.b3288,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3289,False,pmidb_ecoil
CIDs00440101,511145.b3290,0,piazza
CIDs00440101,511145.b3294,True,pmidb_ecoil
CIDs00440101,511145.b3295,False,pmidb_ecoil
CIDs00440101,511145.b3296,False,pmidb_ecoil
CIDs00440101,511145.b3297,False,pmidb_ecoil
CIDs00440101,511145.b3298,False,pmidb_ecoil
CIDs00440101,511145.b3299,False,pmidb_ecoil
CIDs00440101,511145.b3301,False,pmidb_ecoil
CIDs00440101,511145.b3302,True,pmidb_ecoil
CIDs00440101,511145.b3303,False,pmidb_ecoil
CIDs00440101,511145.b3304,False,pmidb_ecoil
CIDs00440101,511145.b3305,False,pmidb_ecoil
CIDs00440101,511145.b3306,False,pmidb_ecoil
CIDs00440101,511145.b3307,False,pmidb_ecoil
CIDs00440101,511145.b3308,False,pmidb_ecoil
CIDs00440101,511145.b3309,False,pmidb_ecoil
CIDs00440101,511145.b3310,False,pmidb_ecoil
CIDs00440101,511145.b3311,False,pmidb_ecoil
CIDs00440101,511145.b3312,False,pmidb_ecoil
CIDs00440101,511145.b3313,False,pmidb_ecoil
CIDs00440101,511145.b3314,False,pmidb_ecoil
CIDs00440101,511145.b3315,False,pmidb_ecoil
CIDs00440101,511145.b3316,False,pmidb_ecoil
CIDs00440101,511145.b3317,False,pmidb_ecoil
CIDs00440101,511145.b3318,False,pmidb_ecoil
CIDs00440101,511145.b3319,False,pmidb_ecoil
CIDs00440101,511145.b3320,False,pmidb_ecoil
CIDs00440101,511145.b3321,False,pmidb_ecoil
CIDs00440101,511145.b3326,False,pmidb_ecoil
CIDs00440101,511145.b3336,False,pmidb_ecoil
CIDs00440101,511145.b3340,False,pmidb_ecoil
CIDs00440101,511145.b3341,False,pmidb_ecoil
CIDs00440101,511145.b3342,False,pmidb_ecoil
CIDs00440101,511145.b3343,False,pmidb_ecoil
CIDs00440101,511145.b3344,False,pmidb_ecoil
CIDs00440101,511145.b3345,False,pmidb_ecoil
CIDs00440101,511145.b3346,False,pmidb_ecoil
CIDs00440101,511145.b3347,False,pmidb_ecoil
CIDs00440101,511145.b3348,False,pmidb_ecoil
CIDs00440101,511145.b3349,False,pmidb_ecoil
CIDs00440101,511145.b3350,True,piazza;pmidb_ecoil
CIDs00440101,511145.b3351,False,pmidb_ecoil
CIDs00440101,511145.b3352,False,pmidb_ecoil
CIDs00440101,511145.b3354,False,pmidb_ecoil
CIDs00440101,511145.b3355,False,pmidb_ecoil
CIDs00440101,511145.b3356,False,pmidb_ecoil
CIDs00440101,511145.b3357,False,pmidb_ecoil
CIDs00440101,511145.b3359,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3360,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3361,False,pmidb_ecoil
CIDs00440101,511145.b3362,False,pmidb_ecoil
CIDs00440101,511145.b3363,False,pmidb_ecoil
CIDs00440101,511145.b3365,0,piazza
CIDs00440101,511145.b3368,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3371,0,piazza
CIDs00440101,511145.b3375,False,pmidb_ecoil
CIDs00440101,511145.b3380,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3384,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3385,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3386,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3388,False,pmidb_ecoil
CIDs00440101,511145.b3389,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3390,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3396,0,piazza
CIDs00440101,511145.b3397,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3399,False,pmidb_ecoil
CIDs00440101,511145.b3401,False,pmidb_ecoil
CIDs00440101,511145.b3403,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3405,False,pmidb_ecoil
CIDs00440101,511145.b3406,False,pmidb_ecoil
CIDs00440101,511145.b3407,False,pmidb_ecoil
CIDs00440101,511145.b3409,0,piazza
CIDs00440101,511145.b3412,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3414,False,pmidb_ecoil
CIDs00440101,511145.b3416,0,piazza
CIDs00440101,511145.b3417,0,piazza
CIDs00440101,511145.b3418,False,pmidb_ecoil
CIDs00440101,511145.b3422,False,pmidb_ecoil
CIDs00440101,511145.b3425,0,piazza
CIDs00440101,511145.b3426,0,piazza
CIDs00440101,511145.b3428,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3429,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3430,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3431,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3432,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3433,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3437,0,piazza
CIDs00440101,511145.b3438,False,pmidb_ecoil
CIDs00440101,511145.b3439,False,pmidb_ecoil
CIDs00440101,511145.b3440,False,pmidb_ecoil
CIDs00440101,511145.b3446,False,pmidb_ecoil
CIDs00440101,511145.b3447,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3448,False,pmidb_ecoil
CIDs00440101,511145.b3449,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3451,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3453,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3454,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3455,0,piazza
CIDs00440101,511145.b3458,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3459,False,pmidb_ecoil
CIDs00440101,511145.b3460,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3463,False,pmidb_ecoil
CIDs00440101,511145.b3464,False,pmidb_ecoil
CIDs00440101,511145.b3465,False,pmidb_ecoil
CIDs00440101,511145.b3469,0,piazza
CIDs00440101,511145.b3470,False,pmidb_ecoil
CIDs00440101,511145.b3475,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3476,0,piazza
CIDs00440101,511145.b3479,0,piazza
CIDs00440101,511145.b3480,0,piazza
CIDs00440101,511145.b3481,False,pmidb_ecoil
CIDs00440101,511145.b3492,False,pmidb_ecoil
CIDs00440101,511145.b3493,0,piazza
CIDs00440101,511145.b3495,False,pmidb_ecoil
CIDs00440101,511145.b3497,False,pmidb_ecoil
CIDs00440101,511145.b3498,False,pmidb_ecoil
CIDs00440101,511145.b3499,False,pmidb_ecoil
CIDs00440101,511145.b3500,True,piazza;pmidb_ecoil
CIDs00440101,511145.b3503,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3509,False,pmidb_ecoil
CIDs00440101,511145.b3510,False,pmidb_ecoil
CIDs00440101,511145.b3513,False,pmidb_ecoil
CIDs00440101,511145.b3517,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3519,0,piazza
CIDs00440101,511145.b3526,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3527,False,pmidb_ecoil
CIDs00440101,511145.b3540,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3541,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3542,0,piazza
CIDs00440101,511145.b3544,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3546,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3549,False,pmidb_ecoil
CIDs00440101,511145.b3551,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3553,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3556,False,pmidb_ecoil
CIDs00440101,511145.b3559,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3560,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3564,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3565,0,piazza
CIDs00440101,511145.b3567,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3571,0,piazza
CIDs00440101,511145.b3572,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3579,0,piazza
CIDs00440101,511145.b3581,0,piazza
CIDs00440101,511145.b3583,0,piazza
CIDs00440101,511145.b3588,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3590,False,pmidb_ecoil
CIDs00440101,511145.b3591,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3592,False,pmidb_ecoil
CIDs00440101,511145.b3599,0,piazza
CIDs00440101,511145.b3600,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3601,False,pmidb_ecoil
CIDs00440101,511145.b3602,False,pmidb_ecoil
CIDs00440101,511145.b3603,0,piazza
CIDs00440101,511145.b3606,False,pmidb_ecoil
CIDs00440101,511145.b3607,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3608,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3609,False,pmidb_ecoil
CIDs00440101,511145.b3610,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3611,False,pmidb_ecoil
CIDs00440101,511145.b3612,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3613,False,pmidb_ecoil
CIDs00440101,511145.b3616,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3617,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3619,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3620,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3621,0,piazza
CIDs00440101,511145.b3625,0,piazza
CIDs00440101,511145.b3627,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3628,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3631,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3633,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3634,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3636,False,pmidb_ecoil
CIDs00440101,511145.b3637,False,pmidb_ecoil
CIDs00440101,511145.b3638,False,pmidb_ecoil
CIDs00440101,511145.b3639,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3640,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3641,False,pmidb_ecoil
CIDs00440101,511145.b3642,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3644,False,pmidb_ecoil
CIDs00440101,511145.b3648,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3649,False,pmidb_ecoil
CIDs00440101,511145.b3650,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3651,False,pmidb_ecoil
CIDs00440101,511145.b3652,False,pmidb_ecoil
CIDs00440101,511145.b3653,0,piazza
CIDs00440101,511145.b3654,0,piazza
CIDs00440101,511145.b3661,False,pmidb_ecoil
CIDs00440101,511145.b3665,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3669,False,pmidb_ecoil
CIDs00440101,511145.b3670,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3671,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3679,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3687,False,pmidb_ecoil
CIDs00440101,511145.b3689,False,pmidb_ecoil
CIDs00440101,511145.b3693,0,piazza
CIDs00440101,511145.b3697,False,pmidb_ecoil
CIDs00440101,511145.b3698,False,pmidb_ecoil
CIDs00440101,511145.b3699,False,pmidb_ecoil
CIDs00440101,511145.b3701,False,pmidb_ecoil
CIDs00440101,511145.b3702,False,pmidb_ecoil
CIDs00440101,511145.b3703,False,pmidb_ecoil
CIDs00440101,511145.b3704,False,pmidb_ecoil
CIDs00440101,511145.b3706,False,pmidb_ecoil
CIDs00440101,511145.b3708,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3709,0,piazza
CIDs00440101,511145.b3713,False,pmidb_ecoil
CIDs00440101,511145.b3714,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3724,False,pmidb_ecoil
CIDs00440101,511145.b3725,0,piazza
CIDs00440101,511145.b3728,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3729,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3730,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3731,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3732,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3733,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3734,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3735,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3736,0,piazza
CIDs00440101,511145.b3737,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3740,False,pmidb_ecoil
CIDs00440101,511145.b3741,False,pmidb_ecoil
CIDs00440101,511145.b3742,False,pmidb_ecoil
CIDs00440101,511145.b3744,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3746,False,pmidb_ecoil
CIDs00440101,511145.b3748,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3749,0,piazza
CIDs00440101,511145.b3750,0,piazza
CIDs00440101,511145.b3751,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3752,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3755,False,pmidb_ecoil
CIDs00440101,511145.b3764,False,pmidb_ecoil
CIDs00440101,511145.b3770,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3771,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3772,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3774,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3775,False,pmidb_ecoil
CIDs00440101,511145.b3778,False,pmidb_ecoil
CIDs00440101,511145.b3779,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3780,False,pmidb_ecoil
CIDs00440101,511145.b3781,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3783,False,pmidb_ecoil
CIDs00440101,511145.b3785,0,piazza
CIDs00440101,511145.b3786,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3787,False,piazza;pmidb_ecoil
CIDs00440101,511145.b3788,False,piazza;pmidb_ecoil
